code,name,date,fullName,avgYld,issueDate,maturity,coupon,payPerYr,compPerYr,durT,mdurT,convT
B644C6,P10鴻海2B,20241218,鴻海 110年度第 2期無擔保普通公司債乙券,1.9716,20210930,20280930,0.62,1,1,3.7516,3.6794,820.1026
B644C7,P10鴻海2C,20210930,鴻海 110年度第 2期無擔保普通公司債丙券,0.7,20210930,20310930,0.7,1,1,9.698,9.6307,5206.2912
B644C8,P10鴻海2D,20210930,鴻海 110年度第 2期無擔保普通公司債丁券,0.84,20210930,20360930,0.84,1,1,14.1661,14.0484,10929.4887
B644CA,P10鴻海3B,20211209,鴻海 110年度第 3期無擔保普通公司債乙券,0.63,20211208,20261208,0.63,1,1,4.9309,4.9,1456.7144
B644CB,P10鴻海3C,20240327,鴻海 110年度第 3期無擔保普通公司債丙券,1.945,20211208,20281208,0.72,1,1,4.6345,4.5465,1199.7077
B644CC,P10鴻海3D,20211208,鴻海 110年度第 3期無擔保普通公司債丁券,0.82,20211208,20311208,0.82,1,1,9.6477,9.5694,5157.6785
B644CE,P11鴻海1B,20250806,鴻海 111年度第 1期無擔保普通公司債乙券,1.65,20220506,20270506,1.15,1,1,1.7397,1.7115,229.854
B644CF,P11鴻海1C,20220506,鴻海 111年度第 1期無擔保普通公司債丙券,1.2,20220506,20290506,1.2,1,1,6.7619,6.6817,2610.2861
B644CH,P11鴻海2B,20230327,鴻海 111年度第 2期無擔保普通公司債乙券,1.555,20220818,20270818,1.67,1,1,4.2373,4.1727,1114.2309
B644CJ,P11鴻海2C,20220818,鴻海 111年度第 2期無擔保普通公司債丙券,1.7,20220818,20290818,1.7,1,1,6.6677,6.5568,2536.3461
B644CK,P11鴻海2D,20220818,鴻海 111年度第 2期無擔保普通公司債丁券,1.85,20220818,20320818,1.85,1,1,9.2384,9.0715,4765.5111
B644CM,P11鴻海3B,20230801,鴻海 111年度第 3期無擔保普通公司債乙券,1.58,20221021,20271021,1.75,1,1,4.0579,3.995,1038.2943
B644CN,P11鴻海3C,20221021,鴻海 111年度第 3期無擔保普通公司債丙券,1.8,20221021,20291021,1.8,1,1,6.6492,6.5317,2521.4709
B644CP,P11鴻海3D,20221021,鴻海 111年度第 3期無擔保普通公司債丁券,1.95,20221021,20321021,1.95,1,1,9.2003,9.0244,4728.4566
B644CQ,P12鴻海1A,20230420,鴻海 112年度第 1期無擔保普通公司債甲券,1.5,20230420,20260420,1.5,1,1,2.9596,2.916,572.1307
B644CR,P12鴻海1B,20250820,鴻海 112年度第 1期無擔保普通公司債乙券,1.7,20230420,20280420,1.62,1,1,2.6227,2.5791,464.5084
B644CS,P12鴻海1C,20230420,鴻海 112年度第 1期無擔保普通公司債丙券,1.68,20230420,20300420,1.68,1,1,6.6714,6.5617,2539.2541
B644CT,P12鴻海1D,20230920,鴻海 112年度第 1期無擔保普通公司債丁券,1.7825,20230420,20330420,1.85,1,1,8.82,8.6662,4446.8569
B644CU,P12鴻海2A,20250722,鴻海 112年度第 2期無擔保普通公司債甲券,1.62,20230705,20260705,1.52,1,1,0.9563,0.9411,90.5593
B644CV,P12鴻海2B,20250729,鴻海 112年度第 2期無擔保普通公司債乙券,1.72,20230705,20280705,1.62,1,1,2.8907,2.842,546.1355
B644CW,P12鴻海2C,20231102,鴻海 112年度第 2期無擔保普通公司債丙券,1.785,20230705,20300705,1.68,1,1,6.3414,6.2307,2308.7337
B644CX,P12鴻海2D,20230705,鴻海 112年度第 2期無擔保普通公司債丁券,1.83,20230705,20330705,1.83,1,1,9.246,9.0807,4772.7586
B644CY,P12鴻海3A,20250522,鴻海 112年度第 3期無擔保普通公司債甲券,1.76,20230914,20260914,1.53,1,1,1.303,1.2805,146.6942
B644CZ,P12鴻海3B,20250820,鴻海 112年度第 3期無擔保普通公司債乙券,1.71,20230914,20280914,1.65,1,1,2.976,2.9262,590.1725
B644D1,P12鴻海3C,20250728,鴻海 112年度第 3期無擔保普通公司債丙券,1.78,20230914,20300914,1.7,1,1,4.8921,4.8069,1447.0171
B644D2,P12鴻海3D,20251022,鴻海 112年度第 3期無擔保普通公司債丁券,1.63,20230914,20330914,1.81,1,1,7.4293,7.3106,3182.1262
B644D3,P12鴻海4A,20240410,鴻海 112年度第 4期無擔保普通公司債甲券,1.925,20231122,20281122,1.72,1,1,4.4583,4.3745,1190.6103
B644D4,P12鴻海4B,20250710,鴻海 112年度第 4期無擔保普通公司債乙券,1.905,20231122,20301122,1.74,1,1,5.1252,5.0298,1556.3621
B644D5,P13鴻海1A,20250507,鴻海 113年度第 1期無擔保普通公司債甲券,1.75,20240111,20270111,1.68,1,1,1.6688,1.6402,216.7628
B644D6,P13鴻海1B,20250807,鴻海 113年度第 1期無擔保普通公司債乙券,1.69,20240111,20290111,1.8,1,1,3.3298,3.2747,718.0655
B644D7,P13鴻海1C,20250805,鴻海 113年度第 1期無擔保普通公司債丙券,1.835,20240111,20340111,1.9,1,1,7.8078,7.6677,3524.397
B644D8,P13鴻海2A,20240429,鴻海 113年度第 2期無擔保普通公司債甲券,1.7,20240425,20270425,1.7,1,1,2.9431,2.8941,564.8805
B644D9,P13鴻海2B,20250729,鴻海 113年度第 2期無擔保普通公司債乙券,1.757,20240425,20290425,1.8,1,1,3.6398,3.5772,831.6425
B644DA,P13鴻海2C,20240425,鴻海 113年度第 2期無擔保普通公司債丙券,1.84,20240425,20310425,1.84,1,1,6.6419,6.5222,2515.8675
B644DB,P13鴻海2D,20250225,鴻海 113年度第 2期無擔保普通公司債丁券,2.013,20240425,20340425,1.9,1,1,8.375,8.2104,4010.7362
B644DC,P13鴻海3A,20250731,鴻海 113年度第 3期無擔保普通公司債甲券,1.73,20241016,20291016,1.96,1,1,4.0287,3.9605,1028.8642
B644DD,P13鴻海3B,20241016,鴻海 113年度第 3期無擔保普通公司債乙券,2.0,20241016,20311016,2.0,1,1,6.6128,6.4838,2493.2919
B644DE,P13鴻海3C,20241024,鴻海 113年度第 3期無擔保普通公司債丙券,2.05,20241016,20341016,2.05,1,1,9.1412,8.9584,4675.6873
B644DF,P14鴻海1A,20250804,鴻海 114年度第 1期無擔保普通公司債甲券,1.75,20250114,20300114,1.98,1,1,4.2628,4.1898,1131.8013
B644DG,P14鴻海1B,20250602,鴻海 114年度第 1期無擔保普通公司債乙券,1.985,20250114,20320114,2.0,1,1,6.2296,6.1089,2258.3888
B644DH,P14鴻海1C,20250114,鴻海 114年度第 1期無擔保普通公司債丙券,2.05,20250114,20350114,2.05,1,1,9.1631,8.9798,4693.7418
B644DJ,P14鴻海2A,20250512,鴻海 114年度第 2期無擔保普通公司債甲券,1.95,20250509,20280509,1.95,1,1,2.9391,2.8832,561.3182
B644DK,P14鴻海2B,20250729,鴻海 114年度第 2期無擔保普通公司債乙券,1.767,20250509,20300509,2.0,1,1,4.5931,4.5136,1284.7012
B644DL,P14鴻海2C,20250722,鴻海 114年度第 2期無擔保普通公司債丙券,1.97,20250509,20350509,2.15,1,1,8.9284,8.7568,4584.2717
B644DM,P14鴻海3A,20250820,鴻海 114年度第 3期無擔保普通公司債甲券,1.7095,20250818,20280818,1.85,1,1,2.9445,2.8952,567.8185
B644DN,P14鴻海3B,20250827,鴻海 114年度第 3期無擔保普通公司債乙券,1.74,20250818,20300818,1.88,1,1,4.8011,4.7193,1379.1002
B644DP,P14鴻海3C,20250818,鴻海 114年度第 3期無擔保普通公司債丙券,1.93,20250818,20320818,1.93,1,1,6.6256,6.5007,2503.2737
B644DQ,P14鴻海3D,20250818,鴻海 114年度第 3期無擔保普通公司債丁券,1.99,20250818,20350818,1.99,1,1,9.1856,9.0073,4715.337
B644DR,P14鴻海4A,20251106,鴻海 114年度第 4期無擔保普通公司債甲券,1.67,20251105,20301105,1.67,1,1,4.8417,4.7624,1389.8399
B644DS,P14鴻海4B,20251105,鴻海 114年度第 4期無擔保普通公司債乙券,1.7305,20251105,20321105,1.73,1,1,6.6622,6.5493,2531.8512
B644DT,P14鴻海4C,20251105,鴻海 114年度第 4期無擔保普通公司債丙券,1.7702,20251105,20351105,1.77,1,1,9.2688,9.1082,4794.1641
B64611,P10國巨1,20251029,國巨 110年度第1期無擔保普通公司債,1.65,20210503,20260503,0.68,1,1,0.5124,0.5041,37.4408
B64613,P10國巨2B,20230216,國巨 110年度第 2期無擔保普通公司債乙券,1.55,20210903,20260903,0.6,1,1,3.513,3.4596,749.545
B64614,P11國巨1,20220112,國巨 111年度第 1期無擔保普通公司債,0.73,20220112,20270112,0.73,1,1,4.9314,4.8957,1451.6513
B66302,P10矽格1,20230113,矽格 110年度第 1次有擔保普通公司債,1.5,20210329,20260329,0.58,1,1,3.1742,3.1274,631.331
B66606,P10精金1B,20210705,精金 110年度第一次有擔保普通公司債 B券,0.51,20210705,20260705,0.51,1,1,4.9526,4.9275,1466.4165
B66608,P10精金2,20211126,精金 110年度第二次有擔保普通公司債,0.57,20211126,20261126,0.57,1,1,4.9468,4.9188,1462.3611
B67404,P09大亞1,20201202,大亞 109年度第 1次有擔保普通公司債,0.61,20201202,20251202,0.61,2,2,3.959,3.935,999.0201
B67405,P12大亞1,20230426,大亞 112年度第 1次有擔保普通公司債,1.68,20230426,20300426,1.68,2,2,5.7368,5.6425,1937.1898
B67406,P13大亞1,20240510,大亞 113年度第 1次有擔保普通公司債,1.75,20240508,20310508,1.75,1,1,5.7461,5.6475,1928.7866
B68125,P13南科1,20241111,南亞科 113年度第 1期無擔保普通公司債,1.9,20240411,20290411,1.75,1,1,3.7834,3.7132,902.8417
B68903,P10飛宏1,20210722,飛宏 110年度第 1次有擔保普通公司債,0.537,20210325,20260325,0.6,1,1,4.6178,4.5932,1298.1298
B69108,P08和碩1B,20221017,和碩 108年度第 1期無擔保普通公司債乙券,1.897,20190613,20260613,0.95,1,1,3.6025,3.5357,780.4061
B69111,P10和碩1B,20240307,和碩 109年度第 2期無擔保普通公司債乙券,1.65,20210108,20280108,0.58,1,1,3.8082,3.7466,855.4048
B69112,P10和碩2A,20241225,和碩 110年度第 1期無擔保普通公司債甲券,1.95,20211202,20261202,0.56,1,1,1.9348,1.8979,266.329
B69113,P10和碩2B,20250528,和碩 110年度第 1期無擔保普通公司債乙券,1.89,20211202,20281202,0.65,1,1,3.4802,3.4159,725.9021
B69203,P11新美齊1,20220901,新美齊 111年度第 1次有擔保普通公司債,1.9495,20220901,20270901,1.95,1,1,4.3995,4.3159,1185.6349
B69205,P13新美齊1,20241028,新美齊 113年度第 1次有擔保普通公司債,2.06,20241028,20291028,2.06,1,1,4.8098,4.7132,1367.2874
B69502,P11九豪1,20221212,九豪 111年度第 1次有擔保普通公司債,2.03,20221209,20251209,2.03,1,1,2.937,2.8789,559.9255
B69802,P10緯穎1,20231201,緯穎 110年度第 1期無擔保普通公司債,1.735,20210806,20260806,0.63,1,1,2.1675,2.1308,336.9679
B69901,P10環球晶1,20251107,環球晶 110年度第 1期無擔保普通公司債,1.57,20210511,20260511,0.62,1,1,0.5096,0.5018,37.2245
B69903,P10環球晶3,20230215,環球晶 110年度第 2期無擔保普通公司債乙券,1.45,20210819,20260819,0.6,1,1,3.4745,3.425,739.5041
B69904,P13環球晶1,20251028,環球晶 113年度第 1期無擔保普通公司債甲券,1.64,20240319,20290319,1.7,1,1,3.2942,3.2413,703.8097
B69905,P13環球晶2,20240327,環球晶 113年度第 1期無擔保普通公司債乙券,1.75,20240319,20310319,1.75,1,1,6.6365,6.5227,2514.7597
B69906,P14環球晶1,20250528,環球晶 114年度第 1期無擔保普通公司債甲券,2.01,20250528,20280528,2.01,1,1,2.9457,2.888,562.8724
B69907,P14環球晶2,20250604,環球晶 114年度第 1期無擔保普通公司債乙券,2.08,20250528,20300528,2.08,1,1,4.7888,4.6917,1356.8468
B69908,P14環球晶3,20250528,環球晶 114年度第 1期無擔保普通公司債丙券,2.18,20250528,20350528,2.18,1,1,9.1151,8.9216,4648.4383
B69909,P14環球晶4,20251003,環球晶 114年度第 2期無擔保普通公司債甲券,1.86,20250924,20280924,1.86,1,1,2.9251,2.872,557.6815
B69910,P14環球晶5,20250924,環球晶 114年度第 2期無擔保普通公司債乙券,1.92,20250924,20300924,1.92,1,1,4.8221,4.7317,1375.822
B69911,P14環球晶6,20250924,環球晶 114年度第 2期無擔保普通公司債丙券,1.98,20250924,20320924,1.98,1,1,6.6165,6.4887,2496.2014
B69912,P14環球晶7,20250924,環球晶 114年度第 2期無擔保普通公司債丁券,2.02,20250924,20350924,2.02,1,1,9.1744,8.9937,4704.7398
B6A101,P10伍豐1,20210615,伍豐 110年度第 1次有擔保普通公司債,0.62,20210615,20260615,0.62,1,1,4.942,4.9116,1459.0241
B6A201,P11皇龍1,20220111,皇龍一一一年度第一次有擔保普通公司債,0.7,20220111,20270111,0.7,1,1,4.9343,4.9,1453.636
B6A301,P11台達電1,20240201,台達電 111年度第 1次無擔保普通公司債甲類券,1.55,20220407,20270407,0.85,1,1,3.1309,3.0833,623.4087
B6A302,P11台達電2,20220407,台達電 111年度第 1次無擔保普通公司債乙類券,0.9,20220407,20290407,0.9,1,1,6.8201,6.7591,2656.3412
B6A304,P12台達電1,20230210,台達電 112年度第 1次無擔保普通公司債,1.38,20230112,20260112,1.83,1,1,2.8709,2.8319,552.4678
B6A305,P12台達電2,20230427,台達電 112年度第 2次無擔保普通公司債甲類券,1.43,20230427,20260427,1.43,1,1,2.9615,2.9199,573.4206
B6A306,P12台達電3,20230427,台達電 112年度第 2次無擔保普通公司債乙類券,1.53,20230427,20280427,1.53,1,1,4.857,4.7841,1399.9511
B6A307,P12台達電4,20230724,台達電 112年度第 3次無擔保普通公司債,1.48,20230605,20260605,1.49,1,1,2.8255,2.7845,529.387
B6A308,P14台達電1,20250822,台達電 114年度第 1次無擔保普通公司債甲類券,1.75,20250822,20270822,1.75,1,1,1.9861,1.9521,287.2216
B6A309,P14台達電2,20250822,台達電子 114年度第 1次無擔保普通公司債乙類券,1.82,20250822,20280822,1.82,1,1,2.9509,2.8984,566.2971
B702AG,P03台化1,20250917,台化 102年度第 2期無擔保普通公司債,1.665,20140117,20260117,2.03,1,1,0.337,0.3315,11.0592
B702AJ,P03台化2B,20250919,台化 103年度第 1期無擔保普通公司債乙券,1.863,20140704,20290704,2.03,1,1,3.206,3.1476,675.2456
B702AL,P08台化1B,20231222,台化 108年度第 1期無擔保普通公司債乙券,1.5716,20190513,20260513,0.83,1,1,1.8739,1.845,271.521
B702AM,P08台化1C,20220215,台化 108年度第 1期無擔保普通公司債丙券,0.82,20190513,20290513,0.93,1,1,6.5229,6.47,2508.4137
B702AP,P09台化1B,20231214,台化 109年度第 1期無擔保普通公司債乙券,1.655,20200903,20270903,0.6,1,1,3.1948,3.1431,642.0871
B702AQ,P09台化1C,20200903,台化 109年度第 1期無擔保普通公司債丙券,0.67,20200903,20300903,0.67,1,1,9.2396,9.1782,4753.6743
B702AR,P10台化1A,20221027,台化 110年度第 1期無擔保普通公司債甲券,2.05,20210510,20260510,0.48,1,1,3.013,2.9527,568.3668
B702AS,P10台化1B,20230822,台化 110年度第 1期無擔保普通公司債乙券,1.6025,20210510,20280510,0.56,1,1,4.1723,4.1068,1019.398
B702AT,P14台化1,20250702,台化 114年度第 1期無擔保普通公司債,2.08,20250702,20300702,2.08,1,1,4.3467,4.2586,1144.6732
B702AU,P14台化2A,20251016,台化 114年度第 2期無擔保普通公司債甲券,1.9,20251016,20301016,1.9,1,1,4.3594,4.2786,1153.3268
B702AV,P14台化2B,20251016,台化 114年度第 2期無擔保普通公司債乙券,2.03,20251016,20351016,2.03,1,1,8.7519,8.5788,4299.202
B712FT,P03塑化1C,20170302,台塑化 103年度第 1期無擔保普通公司債丙券,1.443,20140912,20260912,1.99,1,1,8.3111,8.1932,4175.2872
B712FV,P08塑化1B,20230522,台塑化 108年度第 1期無擔保普通公司債乙券,1.4841,20190724,20260724,0.78,1,1,2.6393,2.6008,475.6603
B712FW,P08塑化1C,20210121,台塑化 108年度第 1期無擔保普通公司債丙券,0.5383,20190724,20290724,0.87,1,1,7.7428,7.7014,3530.0541
B712FY,P09塑化1B,20231026,台塑化 109年度第 1期無擔保普通公司債乙券,1.6775,20200806,20270806,0.64,1,1,3.2507,3.1973,661.2513
B712FZ,P09塑化1C,20200806,台塑化 109年度第 1期無擔保普通公司債丙券,0.68,20200806,20300806,0.68,1,1,9.2358,9.1735,4750.0988
B71310,P10長春1,20210712,長春石化 110年度第 1次無擔保普通公司債,0.55,20210712,20260712,0.55,1,1,4.4544,4.43,1225.4941
B71890,P06中油1C,20180309,中油 106年度第 1期無擔保普通公司債丙類,1.1,20170920,20270920,1.16,1,1,8.5834,8.49,4232.8125
B71892,P08中油1B,20210112,中油 108年度第 1期無擔保普通公司債乙類,0.4215,20190911,20260911,0.73,1,1,5.0713,5.05,1591.141
B71893,P08中油1C,20210928,中油 108年度第 1期無擔保普通公司債丙類,0.5,20190911,20290911,0.79,1,1,7.2707,7.2346,3094.9187
B71895,P09中油1B,20240105,中油 109年度第 1期無擔保普通公司債乙類,1.575,20200602,20270602,0.58,1,1,2.8805,2.836,542.2726
B71896,P09中油1C,20210422,中油 109年度第 1期無擔保普通公司債丙類,0.549,20200603,20300603,0.61,1,1,8.3757,8.33,4022.3266
B71897,P09中油1D,20200603,中油 109年度第 1期無擔保普通公司債丁類,0.72,20200603,20350603,0.72,1,1,13.8277,13.729,10405.7014
B71898,P10中油1A,20251001,中油 110年度第 1期無擔保普通公司債甲類,1.5575,20210618,20260618,0.42,1,1,0.7151,0.7042,29.5287
B71899,P10中油1B,20210621,中油 110年度第 1期無擔保普通公司債乙類,0.45,20210617,20280617,0.45,1,1,6.4087,6.38,2389.4716
B718A0,P10中油1C,20210616,中油 110年度第 1期無擔保普通公司債丙類,0.52,20210616,20310616,0.52,1,1,9.2971,9.249,4807.8454
B718A1,P11中油1A,20220520,中油 111年度第 1期無擔保普通公司債甲類,1.6,20220518,20270518,1.4,1,1,4.3896,4.3208,1160.4553
B718A2,P11中油1B,20220519,中油 111年度第 1期無擔保普通公司債乙類,1.45,20220519,20290519,1.45,1,1,6.2551,6.1659,2260.5284
B718A3,P11中油1C,20220519,中油 111年度第 1期無擔保普通公司債丙類,1.45,20220519,20320519,1.45,1,1,8.9526,8.8249,4484.7383
B718A4,P11中油2A,20251001,中油 111年度第 2期無擔保普通公司債甲類,1.585,20220804,20270804,1.65,1,1,1.3361,1.3153,163.9072
B718A5,P11中油2B,20250221,中油 111年度第 2期無擔保普通公司債乙類,1.902,20220805,20290805,1.75,1,1,3.8218,3.7507,918.022
B718A6,P11中油2C,20230818,中油 111年度第 2期無擔保普通公司債丙類,1.668,20220805,20320805,1.95,1,1,7.8971,7.7681,3621.2483
B718A7,P11中油3A,20250821,中油 111年度第 3期無擔保普通公司債甲類,1.635,20221021,20271021,1.55,1,1,1.6394,1.6131,225.5227
B718A8,P11中油3B,20221021,中油 111年度第 3期無擔保普通公司債乙類,1.6,20221021,20291021,1.6,1,1,6.2309,6.1326,2241.6947
B718A9,P12中油1A,20250723,中油 112年度第 1期無擔保普通公司債甲類,1.677,20230516,20280516,1.53,1,1,2.287,2.2494,376.8616
B718AA,P12中油1B,20240604,中油 112年度第 1期無擔保普通公司債乙類,1.84,20230515,20300515,1.6,1,1,5.2574,5.1627,1606.8405
B718AB,P12中油1C,20250805,中油 112年度第 1期無擔保普通公司債丙類,1.74,20230515,20330515,1.78,1,1,6.8714,6.7543,2724.9078
B718AC,P12中油2A,20230726,中油 112年度第 2期無擔保普通公司債甲類,1.53,20230725,20280725,1.53,1,1,4.3833,4.3175,1170.1533
B718AD,P12中油2B,20230726,中油 112年度第 2期無擔保普通公司債乙類,1.6,20230726,20300726,1.6,1,1,6.231,6.1332,2242.1231
B718AE,P12中油2C,20230925,中油 112年度第 2期無擔保普通公司債丙類,1.68,20230726,20330726,1.74,1,1,8.6851,8.5422,4281.1354
B718AF,P12中油3A,20231013,中油 112年度第 3期無擔保普通公司債甲類,1.53,20231013,20281013,1.53,1,1,4.386,4.3201,1171.3623
B718AG,P12中油3B,20231013,中油 112年度第 3期無擔保普通公司債乙類,1.59,20231013,20301013,1.59,1,1,6.2325,6.1353,2243.2676
B718AH,P12中油3C,20231013,中油 112年度第 3期無擔保普通公司債丙類,1.68,20231013,20331013,1.68,1,1,8.8718,8.7257,4409.8081
B718AJ,P13中油1A,20251003,中油 113年度第 1期無擔保普通公司債甲類,1.58,20240111,20290111,1.66,1,1,2.7047,2.6628,510.784
B718AK,P13中油1B,20250626,中油 113年度第 1期無擔保普通公司債乙類,1.902,20240111,20310111,1.7,1,1,4.8456,4.7556,1402.4174
B718AL,P13中油1C,20250728,中油 113年度第 1期無擔保普通公司債丙類,1.78,20240112,20340112,1.78,1,1,7.433,7.3035,3189.1962
B718AM,P13中油2A,20250617,中油 113年度第 2期無擔保普通公司債甲類,1.84,20240514,20290514,1.73,1,1,3.3354,3.2753,713.7755
B718AN,P13中油2B,20250901,中油 113年度第 2期無擔保普通公司債乙類,1.71,20240514,20310514,1.76,1,1,4.9937,4.91,1500.3061
B718AP,P13中油2C,20250723,中油 113年度第 2期無擔保普通公司債丙類,1.84,20240514,20340514,1.84,1,1,7.7653,7.6256,3429.6795
B718AQ,P13中油3A,20241217,中油 113年度第 3期無擔保普通公司債甲類,1.84,20240621,20290621,1.94,1,1,3.8664,3.7967,948.1956
B718AR,P13中油3B,20240620,中油 113年度第 3期無擔保普通公司債乙類,1.97,20240620,20310620,1.97,1,1,6.1724,6.0535,2197.2566
B718AS,P13中油3C,20240620,中油 113年度第 3期無擔保普通公司債丙類,2.05,20240620,20340620,2.05,1,1,8.745,8.5699,4292.3675
B718AT,P13中油4A,20241014,中油 113年度第 4期無擔保普通公司債甲類,1.905,20240807,20290807,1.95,1,1,4.1696,4.092,1072.3317
B718AU,P13中油4B,20240807,中油 113年度第 4期無擔保普通公司債乙類,1.95,20240807,20310807,1.95,1,1,6.1755,6.0579,2199.7217
B718AV,P13中油4C,20240812,中油 113年度第 4期無擔保普通公司債丙類,2.01,20240807,20340807,2.03,1,1,8.7386,8.5671,4297.1825
B718AW,P13中油5A,20240919,中油 113年度第 5期無擔保普通公司債甲類,1.92,20240918,20290918,1.92,1,1,4.3552,4.2735,1151.0786
